order_item_id,order_id,product_sku,quantity,unit_price_credits
OI-0003265,ORD-101309,NAV-COMP-ELITE,3,8280.52
OI-0003266,ORD-101310,COMM-ARRAY-LR,3,7054.16
OI-0003267,ORD-101311,HULL-PLATE-TI,1,1328.85
OI-0003268,ORD-101311,RATION-PACK-30,7,479.51
OI-0003269,ORD-101311,LASER-DRILL-IND,6,38114.76
OI-0003270,ORD-101312,EMERG-KIT-DELUXE,3,714.60
OI-0003271,ORD-101312,QUANTUM-PROC-Q5,7,12748.43
OI-0003272,ORD-101312,H2O-REC-PRO,4,3531.17
OI-0003273,ORD-101313,HYDRO-KIT-START,8,322.47
OI-0003274,ORD-101313,MULTI-SENSOR-PRO,5,4542.33
OI-0003275,ORD-101313,EVA-SUIT-MK7,8,30989.12
OI-0003276,ORD-101314,LASER-DRILL-IND,1,32319.19
OI-0003277,ORD-101314,H2O-REC-PRO,5,3503.47
OI-0003278,ORD-101314,ZERO-G-BED,5,2264.86
OI-0003279,ORD-101315,HYDRO-KIT-START,6,317.70
OI-0003280,ORD-101315,HULL-PLATE-TI,6,1320.39
OI-0003281,ORD-101316,AIR-SCRUB-X,5,1950.13
OI-0003282,ORD-101316,RATION-PACK-30,4,438.87
OI-0003283,ORD-101317,MULTI-SENSOR-PRO,6,4971.27
OI-0003284,ORD-101317,ION-DRIVE-MK3,2,45215.66
OI-0003285,ORD-101317,VR-ENTERTAIN-SYS,4,912.67
OI-0003286,ORD-101318,QUANTUM-PROC-Q5,4,11230.70
OI-0003287,ORD-101318,AIR-SCRUB-X,6,1983.86
OI-0003288,ORD-101318,RAD-SHIELD-VEST,6,912.21
OI-0003289,ORD-101319,H2O-REC-PRO,4,3501.02
OI-0003290,ORD-101319,SOLAR-LIGHT-LED,1,184.45
OI-0003291,ORD-101320,ION-DRIVE-MK3,1,42855.87
OI-0003292,ORD-101320,QUANTUM-PROC-Q5,1,11119.15
OI-0003293,ORD-101320,NAV-COMP-ELITE,4,9022.95
OI-0003294,ORD-101320,ZERO-G-BALL-SET,7,116.23
OI-0003295,ORD-101321,EVA-SUIT-MK7,2,29975.07
OI-0003296,ORD-101321,SOLAR-LIGHT-LED,8,181.16
OI-0003297,ORD-101321,HULL-PLATE-TI,5,1315.36
OI-0003298,ORD-101321,HYDRO-KIT-START,1,329.20
OI-0003299,ORD-101321,QUANTUM-PROC-Q5,2,11485.43
OI-0003300,ORD-101322,NAV-COMP-ELITE,3,9114.76
OI-0003301,ORD-101322,LASER-DRILL-IND,7,35045.26
OI-0003302,ORD-101322,EVA-SUIT-MK7,6,28662.39
OI-0003303,ORD-101323,COMM-ARRAY-LR,7,7365.01
OI-0003304,ORD-101323,NAV-COMP-ELITE,6,8243.85
OI-0003305,ORD-101324,THERMO-REG-3000,5,1609.70
OI-0003306,ORD-101324,ZERO-G-BALL-SET,7,119.77
OI-0003307,ORD-101324,EMERG-KIT-DELUXE,2,755.99
OI-0003308,ORD-101324,RATION-PACK-30,3,489.58
OI-0003309,ORD-101324,ZERO-G-BALL-SET,3,116.23
OI-0003310,ORD-101325,H2O-REC-PRO,7,3376.31
OI-0003311,ORD-101325,AIR-SCRUB-X,4,1841.29
OI-0003312,ORD-101325,RAD-SHIELD-VEST,5,902.16
OI-0003313,ORD-101326,EVA-SUIT-MK7,7,29409.67
OI-0003314,ORD-101326,ZERO-G-BED,8,2245.06
OI-0003315,ORD-101327,SOLAR-LIGHT-LED,4,171.56
OI-0003316,ORD-101328,EVA-SUIT-MK7,2,30606.57
OI-0003317,ORD-101328,HYDRO-KIT-START,1,310.37
OI-0003318,ORD-101329,MULTI-SENSOR-PRO,7,4476.66
OI-0003319,ORD-101330,NAV-COMP-ELITE,3,9272.15
OI-0003320,ORD-101330,ZERO-G-BALL-SET,1,129.11
OI-0003321,ORD-101331,ZERO-G-BED,8,2420.08
OI-0003322,ORD-101331,SELDON-CRYO-ICE,5,46.62
OI-0003323,ORD-101332,EMERG-KIT-DELUXE,4,631.69
OI-0003324,ORD-101333,HYDRO-KIT-START,3,301.36
OI-0003325,ORD-101334,EVA-SUIT-MK7,5,27153.90
OI-0003326,ORD-101334,AIR-SCRUB-X,3,1804.96
OI-0003327,ORD-101334,SOLAR-LIGHT-LED,6,179.93
OI-0003328,ORD-101335,OXY-GEN-5000,7,2681.42
OI-0003329,ORD-101335,COMM-ARRAY-LR,8,6699.17
OI-0003330,ORD-101336,SOLAR-LIGHT-LED,8,167.10
OI-0003331,ORD-101336,ZERO-G-BALL-SET,1,118.06
OI-0003332,ORD-101337,LASER-DRILL-IND,4,37871.35
OI-0003333,ORD-101337,HULL-PLATE-TI,6,1295.87
OI-0003334,ORD-101338,H2O-REC-PRO,8,3316.28
OI-0003335,ORD-101338,NAV-COMP-ELITE,3,9283.17
OI-0003336,ORD-101339,SELDON-CRYO-ICE,2,44.31
OI-0003337,ORD-101339,QUANTUM-PROC-Q5,1,12909.74
OI-0003338,ORD-101340,QUANTUM-PROC-Q5,4,12157.11
OI-0003339,ORD-101340,H2O-REC-PRO,1,3313.69
OI-0003340,ORD-101341,RATION-PACK-30,3,444.69
OI-0003341,ORD-101341,LASER-DRILL-IND,3,36062.60
OI-0003342,ORD-101342,ZERO-G-BED,1,2180.03
OI-0003343,ORD-101342,RATION-PACK-30,8,499.67
OI-0003344,ORD-101342,HULL-PLATE-TI,4,1111.33
OI-0003345,ORD-101343,THERMO-REG-3000,5,1573.07
OI-0003346,ORD-101344,NAV-COMP-ELITE,6,8614.04
OI-0003347,ORD-101344,RAD-SHIELD-VEST,7,929.05
OI-0003348,ORD-101345,HYDRO-KIT-START,7,344.81
OI-0003349,ORD-101345,AIR-SCRUB-X,2,1858.00
OI-0003350,ORD-101346,EVA-SUIT-MK7,1,26034.34
OI-0003351,ORD-101347,AIR-SCRUB-X,5,1897.57
OI-0003352,ORD-101347,EVA-SUIT-MK7,3,29666.90
OI-0003353,ORD-101347,EMERG-KIT-DELUXE,3,745.41
OI-0003354,ORD-101348,ZERO-G-BALL-SET,2,134.17
OI-0003355,ORD-101348,ION-DRIVE-MK3,3,41732.27
OI-0003356,ORD-101349,EVA-SUIT-MK7,5,30683.97
OI-0003357,ORD-101350,EVA-SUIT-MK7,4,27853.37
OI-0003358,ORD-101350,LASER-DRILL-IND,6,36782.24
OI-0003359,ORD-101351,SOLAR-LIGHT-LED,2,170.95
OI-0003360,ORD-101351,RAD-SHIELD-VEST,2,880.15
OI-0003361,ORD-101351,ZERO-G-BALL-SET,7,133.49
OI-0003362,ORD-101351,ZERO-G-BALL-SET,4,115.46
OI-0003363,ORD-101352,RAD-SHIELD-VEST,6,821.46
OI-0003364,ORD-101352,MULTI-SENSOR-PRO,6,4300.14
OI-0003365,ORD-101352,ION-DRIVE-MK3,1,42621.76
OI-0003366,ORD-101353,THERMO-REG-3000,4,1467.11
OI-0003367,ORD-101353,ZERO-G-BED,2,2222.91
OI-0003368,ORD-101354,EVA-SUIT-MK7,6,30444.39
OI-0003369,ORD-101354,SELDON-CRYO-ICE,1,44.25
OI-0003370,ORD-101354,RAD-SHIELD-VEST,8,905.21
OI-0003371,ORD-101354,ZERO-G-BALL-SET,2,121.41
OI-0003372,ORD-101355,ZERO-G-BALL-SET,3,132.00
OI-0003373,ORD-101356,COMM-ARRAY-LR,4,6527.28
OI-0003374,ORD-101356,RATION-PACK-30,7,462.23
OI-0003375,ORD-101356,EVA-SUIT-MK7,1,30276.88
OI-0003376,ORD-101356,VR-ENTERTAIN-SYS,6,935.66
OI-0003377,ORD-101357,ZERO-G-BALL-SET,8,116.65
OI-0003378,ORD-101357,NAV-COMP-ELITE,6,8293.29
OI-0003379,ORD-101357,ZERO-G-BALL-SET,3,113.15
OI-0003380,ORD-101358,ZERO-G-BALL-SET,4,119.27
OI-0003381,ORD-101358,MULTI-SENSOR-PRO,4,4615.80
OI-0003382,ORD-101358,EMERG-KIT-DELUXE,2,639.30
OI-0003383,ORD-101358,MULTI-SENSOR-PRO,8,4173.83
OI-0003384,ORD-101359,QUANTUM-PROC-Q5,3,11962.44
OI-0003385,ORD-101359,QUANTUM-PROC-Q5,6,13220.62
OI-0003386,ORD-101359,QUANTUM-PROC-Q5,7,13413.94
OI-0003387,ORD-101359,OXY-GEN-5000,3,2780.76
OI-0003388,ORD-101360,QUANTUM-PROC-Q5,4,11702.87
OI-0003389,ORD-101361,ZERO-G-BED,2,2196.12
OI-0003390,ORD-101361,MULTI-SENSOR-PRO,3,4207.10
OI-0003391,ORD-101362,COMM-ARRAY-LR,2,6975.14
OI-0003392,ORD-101362,MULTI-SENSOR-PRO,5,4249.66
OI-0003393,ORD-101363,EVA-SUIT-MK7,2,29495.10
OI-0003394,ORD-101363,RAD-SHIELD-VEST,3,878.19
OI-0003395,ORD-101364,RATION-PACK-30,5,423.91
OI-0003396,ORD-101365,OXY-GEN-5000,2,2525.11
OI-0003397,ORD-101365,H2O-REC-PRO,3,2977.05
OI-0003398,ORD-101365,EMERG-KIT-DELUXE,5,721.05
OI-0003399,ORD-101365,SOLAR-LIGHT-LED,7,180.12
OI-0003400,ORD-101366,COMM-ARRAY-LR,2,7610.76
OI-0003401,ORD-101366,MULTI-SENSOR-PRO,4,4856.31
OI-0003402,ORD-101367,NAV-COMP-ELITE,2,8430.82
OI-0003403,ORD-101367,VR-ENTERTAIN-SYS,3,1042.57
OI-0003404,ORD-101367,HULL-PLATE-TI,5,1147.93
OI-0003405,ORD-101367,COMM-ARRAY-LR,1,7245.08
OI-0003406,ORD-101368,SELDON-CRYO-ICE,4,50.39
OI-0003407,ORD-101368,ION-DRIVE-MK3,1,50354.92
OI-0003408,ORD-101368,MULTI-SENSOR-PRO,4,4983.56
OI-0003409,ORD-101368,COMM-ARRAY-LR,3,6584.77
OI-0003410,ORD-101369,ZERO-G-BALL-SET,8,125.76
OI-0003411,ORD-101369,SOLAR-LIGHT-LED,7,198.36
OI-0003412,ORD-101369,QUANTUM-PROC-Q5,1,13371.22
OI-0003413,ORD-101369,RAD-SHIELD-VEST,8,928.75
OI-0003414,ORD-101369,AIR-SCRUB-X,1,1817.58
OI-0003415,ORD-101370,EVA-SUIT-MK7,3,27690.13
OI-0003416,ORD-101371,HULL-PLATE-TI,6,1271.84
OI-0003417,ORD-101371,HULL-PLATE-TI,2,1297.19
OI-0003418,ORD-101371,ION-DRIVE-MK3,4,49570.52
OI-0003419,ORD-101372,EVA-SUIT-MK7,4,26202.81
OI-0003420,ORD-101372,LASER-DRILL-IND,6,36251.69
OI-0003421,ORD-101373,ZERO-G-BED,1,2382.64
OI-0003422,ORD-101373,SELDON-CRYO-ICE,1,45.86
OI-0003423,ORD-101373,ZERO-G-BED,1,2342.21
OI-0003424,ORD-101374,SOLAR-LIGHT-LED,3,193.27
OI-0003425,ORD-101374,HULL-PLATE-TI,1,1298.85
OI-0003426,ORD-101375,NAV-COMP-ELITE,1,9082.24
OI-0003427,ORD-101375,LASER-DRILL-IND,2,34657.13
OI-0003428,ORD-101375,RATION-PACK-30,7,432.74
OI-0003429,ORD-101375,ZERO-G-BED,2,2429.12
OI-0003430,ORD-101376,MULTI-SENSOR-PRO,1,4366.63
OI-0003431,ORD-101377,NAV-COMP-ELITE,2,8057.88
OI-0003432,ORD-101377,AIR-SCRUB-X,8,1678.73
OI-0003433,ORD-101377,EMERG-KIT-DELUXE,4,673.65
OI-0003434,ORD-101378,RAD-SHIELD-VEST,4,793.96
OI-0003435,ORD-101378,QUANTUM-PROC-Q5,4,11612.65
OI-0003436,ORD-101378,RATION-PACK-30,1,503.67
OI-0003437,ORD-101379,COMM-ARRAY-LR,1,6292.38
OI-0003438,ORD-101379,VR-ENTERTAIN-SYS,2,970.79
OI-0003439,ORD-101379,OXY-GEN-5000,4,2652.49
OI-0003440,ORD-101379,QUANTUM-PROC-Q5,6,12756.63
OI-0003441,ORD-101379,H2O-REC-PRO,1,3026.55
OI-0003442,ORD-101380,SELDON-CRYO-ICE,4,43.05
OI-0003443,ORD-101380,AIR-SCRUB-X,5,1860.43
OI-0003444,ORD-101381,H2O-REC-PRO,7,3175.18
OI-0003445,ORD-101382,H2O-REC-PRO,8,3430.30
OI-0003446,ORD-101382,HYDRO-KIT-START,3,337.86
OI-0003447,ORD-101383,AIR-SCRUB-X,8,1913.51
OI-0003448,ORD-101383,EVA-SUIT-MK7,8,28131.71
OI-0003449,ORD-101383,EVA-SUIT-MK7,6,30602.70
OI-0003450,ORD-101384,EMERG-KIT-DELUXE,8,656.18
OI-0003451,ORD-101385,OXY-GEN-5000,8,2780.92
OI-0003452,ORD-101385,ZERO-G-BALL-SET,7,129.09
OI-0003453,ORD-101385,H2O-REC-PRO,4,3344.88
OI-0003454,ORD-101385,RATION-PACK-30,6,492.87
OI-0003455,ORD-101386,NAV-COMP-ELITE,4,8812.00
OI-0003456,ORD-101386,EVA-SUIT-MK7,2,29535.92
OI-0003457,ORD-101387,COMM-ARRAY-LR,3,6331.03
OI-0003458,ORD-101387,ZERO-G-BED,6,2324.27
OI-0003459,ORD-101388,H2O-REC-PRO,8,3429.66
OI-0003460,ORD-101388,EMERG-KIT-DELUXE,7,687.62
OI-0003461,ORD-101388,EMERG-KIT-DELUXE,3,713.23
OI-0003462,ORD-101389,ION-DRIVE-MK3,5,45022.79
OI-0003463,ORD-101389,EVA-SUIT-MK7,6,29504.53
OI-0003464,ORD-101389,VR-ENTERTAIN-SYS,1,1043.58
OI-0003465,ORD-101389,COMM-ARRAY-LR,2,7537.95
OI-0003466,ORD-101389,OXY-GEN-5000,5,2575.98
OI-0003467,ORD-101390,RATION-PACK-30,1,502.17
OI-0003468,ORD-101390,EMERG-KIT-DELUXE,8,689.00
OI-0003469,ORD-101391,THERMO-REG-3000,7,1611.80
OI-0003470,ORD-101392,LASER-DRILL-IND,3,34027.85
OI-0003471,ORD-101392,ZERO-G-BALL-SET,3,117.21
OI-0003472,ORD-101393,EMERG-KIT-DELUXE,7,730.02
OI-0003473,ORD-101394,HULL-PLATE-TI,5,1162.09
OI-0003474,ORD-101395,HYDRO-KIT-START,4,302.30
OI-0003475,ORD-101395,MULTI-SENSOR-PRO,5,4238.30
OI-0003476,ORD-101395,AIR-SCRUB-X,2,1869.07
OI-0003477,ORD-101395,OXY-GEN-5000,3,2313.88
OI-0003478,ORD-101396,EVA-SUIT-MK7,4,29950.27
OI-0003479,ORD-101396,ZERO-G-BED,4,2270.64
OI-0003480,ORD-101396,HYDRO-KIT-START,6,344.00
OI-0003481,ORD-101397,MULTI-SENSOR-PRO,6,4328.69
OI-0003482,ORD-101397,MULTI-SENSOR-PRO,3,4501.33
OI-0003483,ORD-101397,HYDRO-KIT-START,6,298.24
OI-0003484,ORD-101397,RATION-PACK-30,5,490.64
OI-0003485,ORD-101398,SELDON-CRYO-ICE,6,49.28
OI-0003486,ORD-101398,ION-DRIVE-MK3,1,44424.57
OI-0003487,ORD-101398,RAD-SHIELD-VEST,6,789.75
OI-0003488,ORD-101399,RAD-SHIELD-VEST,8,825.03
OI-0003489,ORD-101399,COMM-ARRAY-LR,7,6615.78
OI-0003490,ORD-101400,QUANTUM-PROC-Q5,7,11342.17
OI-0003491,ORD-101401,OXY-GEN-5000,5,2312.18
OI-0003492,ORD-101402,SELDON-CRYO-ICE,5,45.62
OI-0003493,ORD-101403,HULL-PLATE-TI,5,1163.17
OI-0003494,ORD-101403,SELDON-CRYO-ICE,5,49.93
OI-0003495,ORD-101403,HYDRO-KIT-START,8,330.04
OI-0003496,ORD-101404,LASER-DRILL-IND,6,37178.78
OI-0003497,ORD-101404,ZERO-G-BED,8,2346.54
OI-0003498,ORD-101404,RATION-PACK-30,3,454.38
OI-0003499,ORD-101405,NAV-COMP-ELITE,4,8490.04
OI-0003500,ORD-101406,HULL-PLATE-TI,2,1333.68
OI-0003501,ORD-101406,OXY-GEN-5000,6,2303.27
OI-0003502,ORD-101407,COMM-ARRAY-LR,3,6536.54
OI-0003503,ORD-101407,NAV-COMP-ELITE,6,9008.66
OI-0003504,ORD-101408,OXY-GEN-5000,3,2489.68
OI-0003505,ORD-101409,EMERG-KIT-DELUXE,7,755.67
OI-0003506,ORD-101410,ZERO-G-BALL-SET,4,111.97
OI-0003507,ORD-101411,EVA-SUIT-MK7,8,30519.95
OI-0003508,ORD-101411,HULL-PLATE-TI,2,1339.78
OI-0003509,ORD-101411,LASER-DRILL-IND,8,39122.33
OI-0003510,ORD-101411,COMM-ARRAY-LR,2,7265.22
OI-0003511,ORD-101412,LASER-DRILL-IND,1,35878.40
OI-0003512,ORD-101412,SOLAR-LIGHT-LED,1,165.61
OI-0003513,ORD-101412,H2O-REC-PRO,8,3040.48
OI-0003514,ORD-101412,OXY-GEN-5000,8,2342.70
OI-0003515,ORD-101412,ION-DRIVE-MK3,2,46102.02
OI-0003516,ORD-101413,EVA-SUIT-MK7,6,28254.69
OI-0003517,ORD-101413,LASER-DRILL-IND,1,33583.91
OI-0003518,ORD-101414,EVA-SUIT-MK7,7,28524.30
OI-0003519,ORD-101415,ZERO-G-BALL-SET,6,124.20
OI-0003520,ORD-101415,RATION-PACK-30,5,444.17
OI-0003521,ORD-101415,QUANTUM-PROC-Q5,8,11462.34
OI-0003522,ORD-101415,HULL-PLATE-TI,7,1202.95
OI-0003523,ORD-101415,QUANTUM-PROC-Q5,7,11347.05
OI-0003524,ORD-101416,COMM-ARRAY-LR,7,6454.88
OI-0003525,ORD-101417,VR-ENTERTAIN-SYS,7,981.09
OI-0003526,ORD-101417,ZERO-G-BED,6,2220.47
OI-0003527,ORD-101417,LASER-DRILL-IND,2,38904.15
OI-0003528,ORD-101417,AIR-SCRUB-X,1,1798.30
OI-0003529,ORD-101418,NAV-COMP-ELITE,8,8623.61
OI-0003530,ORD-101418,AIR-SCRUB-X,3,1756.35
OI-0003531,ORD-101418,NAV-COMP-ELITE,2,8552.97
OI-0003532,ORD-101418,COMM-ARRAY-LR,6,7175.07
OI-0003533,ORD-101419,ZERO-G-BED,7,2370.00
OI-0003534,ORD-101419,ION-DRIVE-MK3,7,49499.42
OI-0003535,ORD-101419,ZERO-G-BALL-SET,3,128.56
OI-0003536,ORD-101419,HULL-PLATE-TI,3,1216.71
OI-0003537,ORD-101420,ZERO-G-BALL-SET,6,129.30
OI-0003538,ORD-101420,RATION-PACK-30,6,435.07
OI-0003539,ORD-101420,QUANTUM-PROC-Q5,3,11857.01
OI-0003540,ORD-101421,HULL-PLATE-TI,7,1185.21
OI-0003541,ORD-101422,EVA-SUIT-MK7,1,29883.66
OI-0003542,ORD-101422,H2O-REC-PRO,7,2972.15
OI-0003543,ORD-101422,RAD-SHIELD-VEST,5,941.57
OI-0003544,ORD-101422,RATION-PACK-30,5,484.85
OI-0003545,ORD-101423,THERMO-REG-3000,4,1531.12
OI-0003546,ORD-101423,EVA-SUIT-MK7,7,26804.17
OI-0003547,ORD-101423,AIR-SCRUB-X,6,1977.13
OI-0003548,ORD-101424,COMM-ARRAY-LR,3,6921.08
OI-0003549,ORD-101424,ZERO-G-BED,4,2300.22
OI-0003550,ORD-101425,EMERG-KIT-DELUXE,3,642.28
OI-0003551,ORD-101425,ZERO-G-BALL-SET,1,110.74
OI-0003552,ORD-101425,RATION-PACK-30,4,491.50
OI-0003553,ORD-101426,EVA-SUIT-MK7,7,27947.29
OI-0003554,ORD-101427,EVA-SUIT-MK7,7,30980.39
OI-0003555,ORD-101427,RAD-SHIELD-VEST,7,847.43
OI-0003556,ORD-101427,COMM-ARRAY-LR,8,7578.82
OI-0003557,ORD-101428,LASER-DRILL-IND,8,35904.54
OI-0003558,ORD-101428,ZERO-G-BALL-SET,8,134.31
OI-0003559,ORD-101429,VR-ENTERTAIN-SYS,6,1005.54
OI-0003560,ORD-101429,SOLAR-LIGHT-LED,3,187.02
OI-0003561,ORD-101429,VR-ENTERTAIN-SYS,8,1022.89
OI-0003562,ORD-101430,H2O-REC-PRO,4,3047.83
OI-0003563,ORD-101431,OXY-GEN-5000,7,2476.82
OI-0003564,ORD-101431,EMERG-KIT-DELUXE,6,672.27
OI-0003565,ORD-101432,EMERG-KIT-DELUXE,4,668.76
OI-0003566,ORD-101432,EVA-SUIT-MK7,4,29400.93
OI-0003567,ORD-101433,VR-ENTERTAIN-SYS,7,1000.22
OI-0003568,ORD-101433,AIR-SCRUB-X,8,1891.20
OI-0003569,ORD-101433,HYDRO-KIT-START,6,354.85
OI-0003570,ORD-101434,ION-DRIVE-MK3,4,44940.01
OI-0003571,ORD-101434,VR-ENTERTAIN-SYS,5,900.10
OI-0003572,ORD-101434,EMERG-KIT-DELUXE,6,739.37
OI-0003573,ORD-101435,AIR-SCRUB-X,1,1900.68
OI-0003574,ORD-101435,LASER-DRILL-IND,6,38192.43
OI-0003575,ORD-101436,HYDRO-KIT-START,2,344.05
OI-0003576,ORD-101437,SOLAR-LIGHT-LED,7,173.41
OI-0003577,ORD-101437,HULL-PLATE-TI,4,1340.50
OI-0003578,ORD-101438,LASER-DRILL-IND,5,32658.82
OI-0003579,ORD-101438,COMM-ARRAY-LR,3,6339.35
OI-0003580,ORD-101439,LASER-DRILL-IND,4,37362.51
OI-0003581,ORD-101439,HULL-PLATE-TI,3,1227.72
OI-0003582,ORD-101439,ZERO-G-BALL-SET,8,110.99
OI-0003583,ORD-101440,HYDRO-KIT-START,8,324.78
OI-0003584,ORD-101440,SELDON-CRYO-ICE,4,45.81
OI-0003585,ORD-101440,ZERO-G-BED,6,2137.19
OI-0003586,ORD-101441,ION-DRIVE-MK3,7,45056.58
OI-0003587,ORD-101441,RATION-PACK-30,6,494.22
OI-0003588,ORD-101441,HULL-PLATE-TI,4,1295.67
OI-0003589,ORD-101441,ZERO-G-BALL-SET,3,124.97
OI-0003590,ORD-101441,ION-DRIVE-MK3,8,47770.22
OI-0003591,ORD-101442,MULTI-SENSOR-PRO,3,4942.47
OI-0003592,ORD-101442,EVA-SUIT-MK7,8,26818.09
OI-0003593,ORD-101442,ZERO-G-BALL-SET,2,130.35
OI-0003594,ORD-101443,AIR-SCRUB-X,5,1944.73
OI-0003595,ORD-101443,AIR-SCRUB-X,2,1807.71
OI-0003596,ORD-101444,COMM-ARRAY-LR,5,6597.33
OI-0003597,ORD-101445,EVA-SUIT-MK7,7,29779.70
OI-0003598,ORD-101446,EVA-SUIT-MK7,6,29504.46
OI-0003599,ORD-101446,RATION-PACK-30,1,468.14
OI-0003600,ORD-101446,NAV-COMP-ELITE,4,8738.69
OI-0003601,ORD-101446,ZERO-G-BED,4,2041.38
OI-0003602,ORD-101447,SOLAR-LIGHT-LED,2,182.86
OI-0003603,ORD-101447,VR-ENTERTAIN-SYS,5,1057.15
OI-0003604,ORD-101448,EMERG-KIT-DELUXE,5,753.21
OI-0003605,ORD-101448,AIR-SCRUB-X,6,1762.81
OI-0003606,ORD-101449,ZERO-G-BALL-SET,6,132.31
OI-0003607,ORD-101449,SOLAR-LIGHT-LED,6,194.01
OI-0003608,ORD-101450,ION-DRIVE-MK3,3,44334.61
OI-0003609,ORD-101450,COMM-ARRAY-LR,6,6736.25
OI-0003610,ORD-101451,QUANTUM-PROC-Q5,4,11177.80
OI-0003611,ORD-101451,LASER-DRILL-IND,8,32523.67
OI-0003612,ORD-101451,AIR-SCRUB-X,4,1940.43
OI-0003613,ORD-101451,HYDRO-KIT-START,3,332.18
OI-0003614,ORD-101451,HYDRO-KIT-START,2,295.43
OI-0003615,ORD-101452,ION-DRIVE-MK3,6,41696.44
OI-0003616,ORD-101452,QUANTUM-PROC-Q5,7,13194.65
OI-0003617,ORD-101452,VR-ENTERTAIN-SYS,5,878.86
OI-0003618,ORD-101453,EVA-SUIT-MK7,3,27499.94
OI-0003619,ORD-101454,OXY-GEN-5000,6,2467.70
OI-0003620,ORD-101454,ION-DRIVE-MK3,6,48484.17
OI-0003621,ORD-101454,SOLAR-LIGHT-LED,3,186.15
OI-0003622,ORD-101454,ION-DRIVE-MK3,7,44822.90
OI-0003623,ORD-101455,H2O-REC-PRO,5,3243.22
OI-0003624,ORD-101456,H2O-REC-PRO,7,3500.86
OI-0003625,ORD-101457,SELDON-CRYO-ICE,6,42.15
OI-0003626,ORD-101457,SOLAR-LIGHT-LED,6,180.62
OI-0003627,ORD-101457,AIR-SCRUB-X,4,1896.20
OI-0003628,ORD-101458,AIR-SCRUB-X,3,1888.34
OI-0003629,ORD-101458,NAV-COMP-ELITE,8,9461.45
OI-0003630,ORD-101459,HYDRO-KIT-START,4,331.52
OI-0003631,ORD-101460,HULL-PLATE-TI,2,1235.82
OI-0003632,ORD-101461,OXY-GEN-5000,1,2649.58
OI-0003633,ORD-101461,RATION-PACK-30,2,499.61
OI-0003634,ORD-101462,QUANTUM-PROC-Q5,7,12525.14
OI-0003635,ORD-101462,RATION-PACK-30,8,501.87
OI-0003636,ORD-101462,H2O-REC-PRO,8,2950.91
OI-0003637,ORD-101463,ZERO-G-BALL-SET,2,114.69
OI-0003638,ORD-101463,NAV-COMP-ELITE,3,8012.54
OI-0003639,ORD-101463,OXY-GEN-5000,1,2487.33
OI-0003640,ORD-101464,SELDON-CRYO-ICE,1,49.36
OI-0003641,ORD-101464,AIR-SCRUB-X,4,1696.21
OI-0003642,ORD-101465,SOLAR-LIGHT-LED,8,194.21
OI-0003643,ORD-101466,ION-DRIVE-MK3,1,46933.13
OI-0003644,ORD-101467,MULTI-SENSOR-PRO,1,4542.62
OI-0003645,ORD-101468,OXY-GEN-5000,4,2798.09
OI-0003646,ORD-101469,LASER-DRILL-IND,8,33896.62
OI-0003647,ORD-101469,HYDRO-KIT-START,3,330.54
OI-0003648,ORD-101470,OXY-GEN-5000,2,2742.90
OI-0003649,ORD-101470,LASER-DRILL-IND,1,34747.14
OI-0003650,ORD-101471,EVA-SUIT-MK7,7,30869.21
OI-0003651,ORD-101471,VR-ENTERTAIN-SYS,7,1054.90
OI-0003652,ORD-101472,SELDON-CRYO-ICE,5,46.29
OI-0003653,ORD-101473,AIR-SCRUB-X,6,1702.53
OI-0003654,ORD-101473,ZERO-G-BALL-SET,7,128.11
OI-0003655,ORD-101474,COMM-ARRAY-LR,6,7557.86
OI-0003656,ORD-101474,QUANTUM-PROC-Q5,8,12251.52
OI-0003657,ORD-101475,ZERO-G-BED,3,2258.13
OI-0003658,ORD-101476,SELDON-CRYO-ICE,1,42.87
OI-0003659,ORD-101476,COMM-ARRAY-LR,1,7472.22
OI-0003660,ORD-101477,VR-ENTERTAIN-SYS,4,934.63
OI-0003661,ORD-101478,HYDRO-KIT-START,8,310.33
OI-0003662,ORD-101478,HULL-PLATE-TI,4,1309.65
OI-0003663,ORD-101478,OXY-GEN-5000,7,2615.38
OI-0003664,ORD-101479,MULTI-SENSOR-PRO,3,5015.06
OI-0003665,ORD-101479,SOLAR-LIGHT-LED,4,180.04
OI-0003666,ORD-101479,EMERG-KIT-DELUXE,7,650.34
OI-0003667,ORD-101479,NAV-COMP-ELITE,4,8439.54
OI-0003668,ORD-101480,ZERO-G-BALL-SET,5,117.43
OI-0003669,ORD-101481,QUANTUM-PROC-Q5,3,13095.10
OI-0003670,ORD-101481,QUANTUM-PROC-Q5,7,11610.33
OI-0003671,ORD-101482,EVA-SUIT-MK7,3,27177.84
OI-0003672,ORD-101482,NAV-COMP-ELITE,6,8184.49
OI-0003673,ORD-101482,LASER-DRILL-IND,8,34822.60
OI-0003674,ORD-101482,SELDON-CRYO-ICE,2,44.64
OI-0003675,ORD-101483,EVA-SUIT-MK7,3,27216.42
OI-0003676,ORD-101484,SELDON-CRYO-ICE,2,49.69
OI-0003677,ORD-101484,SELDON-CRYO-ICE,7,41.52
OI-0003678,ORD-101484,SOLAR-LIGHT-LED,7,169.71
OI-0003679,ORD-101484,OXY-GEN-5000,7,2704.50
OI-0003680,ORD-101484,LASER-DRILL-IND,7,33896.42
